itemId,pdfNumberRaw,pdfPage,pdfRow,pdfColumn,memberNameRaw,memberNameNormalized,factionAtSession,voteRaw,voteState,voteNormalized,sourceUrl,retrievedAt,humanReviewStatus
bill-135,議案第135号,1,1,1,西本　眞造,西本眞造,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,2,川島　淳良,川島淳良,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,3,白井　義一,白井義一,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,4,中西　祥子,中西祥子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,5,阿野れい子,阿野れい子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,6,前川　藤枝,前川藤枝,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,7,有馬　剛朗,有馬剛朗,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,8,宮下　和也,宮下和也,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,9,竹尾　浩司,竹尾浩司,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,10,常盤　真功,常盤真功,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,11,山口　　悟,山口悟,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,12,駒田かすみ,駒田かすみ,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,13,三輪　敏之,三輪敏之,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,14,阿山　正人,阿山正人,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,15,八木隆次郎,八木隆次郎,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,16,蔭山　敏明,蔭山敏明,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,17,竹中　隆一,竹中隆一,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,18,井川　一善,井川一善,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,19,重田　一政,重田一政,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,20,仁野　央子,仁野央子,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,21,石見　和之,石見和之,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,22,石堂　大輔,石堂大輔,自由民主党,-,known,chair_not_voting,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,23,宮本　吉秀,宮本吉秀,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,24,三和　　衛,三和衛,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,25,井上　太良,井上太良,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,26,東影　　昭,東影昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,27,萩原　唯典,萩原唯典,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,28,杉本　博昭,杉本博昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,29,大西　陽介,大西陽介,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,30,竹中　由佳,竹中由佳,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,31,下林　崇史,下林崇史,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,32,三浦　充博,三浦充博,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,33,妻鹿　幸二,妻鹿幸二,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,34,神頭　敬介,神頭敬介,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,35,嶋谷　秀樹,嶋谷秀樹,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,36,塚本　進介,塚本進介,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,37,牧野　圭輔,牧野圭輔,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,38,坂本　　学,坂本学,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,39,金内　義和,金内義和,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,40,西村しのぶ,西村しのぶ,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,41,松岡　廣幸,松岡廣幸,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,42,谷川真由美,谷川真由美,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,43,小田　響子,小田響子,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,44,岡部　敦吏,岡部敦吏,刷新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-135,議案第135号,1,1,45,高見　千咲,高見千咲,無所属,〇,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,1,西本　眞造,西本眞造,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,2,川島　淳良,川島淳良,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,3,白井　義一,白井義一,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,4,中西　祥子,中西祥子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,5,阿野れい子,阿野れい子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,6,前川　藤枝,前川藤枝,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,7,有馬　剛朗,有馬剛朗,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,8,宮下　和也,宮下和也,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,9,竹尾　浩司,竹尾浩司,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,10,常盤　真功,常盤真功,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,11,山口　　悟,山口悟,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,12,駒田かすみ,駒田かすみ,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,13,三輪　敏之,三輪敏之,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,14,阿山　正人,阿山正人,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,15,八木隆次郎,八木隆次郎,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,16,蔭山　敏明,蔭山敏明,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,17,竹中　隆一,竹中隆一,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,18,井川　一善,井川一善,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,19,重田　一政,重田一政,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,20,仁野　央子,仁野央子,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,21,石見　和之,石見和之,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,22,石堂　大輔,石堂大輔,自由民主党,-,known,chair_not_voting,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,23,宮本　吉秀,宮本吉秀,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,24,三和　　衛,三和衛,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,25,井上　太良,井上太良,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,26,東影　　昭,東影昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,27,萩原　唯典,萩原唯典,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,28,杉本　博昭,杉本博昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,29,大西　陽介,大西陽介,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,30,竹中　由佳,竹中由佳,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,31,下林　崇史,下林崇史,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,32,三浦　充博,三浦充博,日本維新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,33,妻鹿　幸二,妻鹿幸二,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,34,神頭　敬介,神頭敬介,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,35,嶋谷　秀樹,嶋谷秀樹,姫路無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,36,塚本　進介,塚本進介,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,37,牧野　圭輔,牧野圭輔,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,38,坂本　　学,坂本学,改革無所属の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,39,金内　義和,金内義和,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,40,西村しのぶ,西村しのぶ,志政会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,41,松岡　廣幸,松岡廣幸,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,42,谷川真由美,谷川真由美,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,43,小田　響子,小田響子,日本共産党議員団,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,44,岡部　敦吏,岡部敦吏,刷新の会,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-136,議案第136号,1,2,45,高見　千咲,高見千咲,無所属,〇,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,1,西本　眞造,西本眞造,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,2,川島　淳良,川島淳良,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,3,白井　義一,白井義一,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,4,中西　祥子,中西祥子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,5,阿野れい子,阿野れい子,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,6,前川　藤枝,前川藤枝,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,7,有馬　剛朗,有馬剛朗,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,8,宮下　和也,宮下和也,公明党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,9,竹尾　浩司,竹尾浩司,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,10,常盤　真功,常盤真功,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,11,山口　　悟,山口悟,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,12,駒田かすみ,駒田かすみ,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,13,三輪　敏之,三輪敏之,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,14,阿山　正人,阿山正人,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,15,八木隆次郎,八木隆次郎,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,16,蔭山　敏明,蔭山敏明,市民クラブ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,17,竹中　隆一,竹中隆一,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,18,井川　一善,井川一善,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,19,重田　一政,重田一政,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,20,仁野　央子,仁野央子,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,21,石見　和之,石見和之,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,22,石堂　大輔,石堂大輔,自由民主党,-,known,chair_not_voting,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,23,宮本　吉秀,宮本吉秀,自由民主党,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,24,三和　　衛,三和衛,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,25,井上　太良,井上太良,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
bill-137,議案第137号,1,3,26,東影　　昭,東影昭,新生ひめじ,○,known,for,https://www.city.himeji.lg.jp/shisei/cmsfiles/contents/0000032/32187/teisyutugiannsinngikekka.pdf,2026-09-22T08:36:09Z,unreviewed
